shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
Cyed-RSL2ij,https://www.instagram.com/reel/Cyed-RSL2ij/,clips,2023-10-16T22:56:36.000Z,1697496996,,11257,1342,,"O nosso desafio foi para o próximo nível! Leandro Aguiari preparou uma aula exclusiva para o Desafio Formato Criativo. ⚡️  Ele vai te explicar porque você deveria parar de tentar vender, e começar a contar histórias!  ESSA QUINTA-FEIRA, dia 19 no Discord do desafio.  Comente Narrativa e entra pro Discord!!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/504038149_1070769641577881_7538411291949125010_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzIxNTEzOTAwNjUwNDIwMDM1NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=ikfbzViaLFcQ7kNvwFIH0SK&_nc_oc=AdqZDm8LYmpiUQcUGQKb9P8GziwV_zkgXyr8o-YlFSGp8lG1sYtXadwcg6d81m8N9_k&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=qlQb2YGIFxOu5o4QYE89Yg&_nc_ss=7a22e&oh=00_AQDLvC8FhsvR4-fHAuqNazOohpJKlShpL7NGcQveojZPDg&oe=6A681D44
CydsjC2Lc-o,https://www.instagram.com/reel/CydsjC2Lc-o/,clips,2023-10-16T15:03:06.000Z,1697468586,,4616,267,,"Identificação é a palavra da internet. ⚡️ A gente vê uns 100 vídeos por dia, sem brincadeira, é muita coisa disponível pra gente se entreter.  Por isso, você precisa dar um motivo claro para as pessoas ficarem no seu vídeo. Algo que faça elas pensarem: “Esse vídeo é para mim”  Escreva IDENTIFICAÇÃO para descobrir como:",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/504186793_1218670199698561_7483676630715286727_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzIxNDkyMTYzMTI5NzAzMjEwNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=jfTfDzaM_CAQ7kNvwH2-gKP&_nc_oc=AdrkVfni7vwEBV5QvxUpeTZcj60u2smWugXfSW92a6RAkZOe69g-vOnJBrbJGWw4DAk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=qlQb2YGIFxOu5o4QYE89Yg&_nc_ss=7a22e&oh=00_AQB8O3_0KJeVZB3tNgl2EkwwPCdv6YMon9BXKzvG3lTjag&oe=6A67F25E
CybLVxFLDOh,https://www.instagram.com/reel/CybLVxFLDOh/,clips,2023-10-15T15:34:48.000Z,1697384088,,9958,968,,"Se você tem boas referências e está o tempo inteiro tentando descobrir como fazer algo novo que você viu por ai, em algum momento você vai ficar muito bom em vídeos também!  Para ter acesso às nossas melhores referências, escreve GRAVAÇÃO e vem pro Trello:",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/499607530_1213600327099430_8032888638323883447_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzIxNDIxMjYzMzM3OTc0NjcyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=dqA2DBYzc9UQ7kNvwE2ym7n&_nc_oc=Ado6Hf8QMB0RLljF51O2YBDXbQbS5HESP5twzLvGyx3FxVtAIaasqSSAe9_HbTYAdBk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQDhbkm42FFqrZD2gKrtt8iZtoOUWVqq1FC0RjvIB-qFtg&oe=6A680F6C
CyYnaSWrKp9,https://www.instagram.com/reel/CyYnaSWrKp9/,clips,2023-10-14T15:43:46.000Z,1697298226,,2042,88,,"Quando você conta a história que te trouxe até o momento atual, as pessoas podem se identificar tanto com as situações, quanto com os sentimentos.  Para aceitar o desafio, escreva HISTÓRIA e acesse o Trello para ter um guia de como contar a sua:",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/499467480_718408317525322_6015431010164876194_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzIxMzQ5MTY2NDM1Njk0NDUwOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=6Ej3ALBSy1YQ7kNvwH_lGbv&_nc_oc=AdoexqBmFoOlRJV799wuW_LoV_7w-x29xdehYOQGsSOfwWw4a3UHbo0uCiQqn0Hpzw0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQCy-AuHENjthOP8IvkATKSqSHpt3b_YUiXqoiDQDn6ipA&oe=6A680D38
CyV6WaMLfer,https://www.instagram.com/reel/CyV6WaMLfer/,clips,2023-10-13T14:35:04.000Z,1697207704,,2467,179,,"Se você coloca muita energia pra chamar atenção visualmente no começo do vídeo, você consegue prender o público E AINDA tem a chance de produzir ele de forma mais simples para explicar o conteúdo sem tanto trabalho.  Para ter acesso à várias referências, escreva COMUNIDADE para entrar no nosso Trello:",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/499008222_1782277509330914_3845021380482620722_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzIxMjczMDUzNTg0NjQ3NTY5MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=TYdyher6ZiwQ7kNvwE6UuUW&_nc_oc=Adoxw2hZCETkH699BjbsY-BzUg_WPwZoGLXr44lwg9iqnrPqJRKD90SmPDrVO4gFCG8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQAMd7lalkTlxmkfJdO5cx16T6uibPVsxSw4hGnX1JPgaA&oe=6A68065C
CyTWxxGriEL,https://www.instagram.com/reel/CyTWxxGriEL/,clips,2023-10-12T14:41:19.000Z,1697121679,,5403,469,,"Você viu, né? E eu sei que você também sentiu. Quando você faz o seu público imaginar, consegue fazer ele sentir.  Comente IMAGENS para descobrir como fazer o mesmo nos seus vídeos:",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/502150127_1693474548201989_6596173254270402322_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzIxMjAxMTEzNjI0ODMyNDM2Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=FqrHUzuujBsQ7kNvwEo5VCm&_nc_oc=AdrSjWlTPox70IHhDjY5kq5KiuvcghlA75Eq67lwXH0HNQUj0dDYeI-XSkyEhyiZnJ8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQBTZnNmbhL-ovS3r58OAr8magnEnPEzrnaqcT8ITLDx8g&oe=6A67F087
CyQ1t92riuV,https://www.instagram.com/reel/CyQ1t92riuV/,clips,2023-10-11T15:13:17.000Z,1697037197,,4141,600,,"Se você trava na hora de falar com a câmera, vídeos NARRADOS podem ser uma excelente forma de começar!  Além disso o narrado é interessante porque pode passar humanidade, criatividade e impacto emocional.  Escreva NARRADO para ter acesso ao Trello com exemplos e informações exclusivas sobre esse formato:",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503162234_1106292911336393_4277672025892895026_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzIxMTMwMjc4OTU3MjM0MDYyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=_mTHQC7eOLQQ7kNvwEXatH2&_nc_oc=Adq2Axf9lSL1h9bOJlseZLeT0Afo5YHgk8TuaDabgdfXj7oCS291Tj4yNx_0_y-Ztco&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQDMIfCfRjeHqryaQEpLncxUH3ch0aaS2U5ix-ni2w-qsQ&oe=6A67F0BF
CyOIqcTLJJT,https://www.instagram.com/reel/CyOIqcTLJJT/,clips,2023-10-10T14:02:38.000Z,1696946558,,4770,597,,"Usar uma música conhecida é um elemento de identificação imediato porque gera conexão com as pessoas do outro lado.  Para descobrir como nós usamos músicas em alta da forma certa em todos os nossos vídeos, escreva MÚSICAS:",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/501931188_1253288849689100_6152604222727231081_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzIxMDU0MTY4NTMzODMxMzI5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=pyHNmndG-O8Q7kNvwGbPfvU&_nc_oc=AdpUFT4vfgOliv3g4jTM9uW9NuXiuM5s5Nd7D0oBskEvyc7SiwDbBD-61NCvO7yUGDw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQA485Je9pCLlkLI-0F8XvRtq1YFfYlSZR3AI27QbNr10w&oe=6A680B62
CyMc8hkLxXf,https://www.instagram.com/reel/CyMc8hkLxXf/,clips,2023-10-09T23:05:59.000Z,1696892759,,10739,284,,Sentir primeiro. Realizar depois. ♥️ Muito obrigada! ⚡️,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/500524041_1246698533699339_8795504403810311339_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzIxMDA2NzkzODkxOTc4MTg1NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=qpbMtl5sf1wQ7kNvwF8Vhwc&_nc_oc=AdqKoyYD9GmzhbEtUfQ2nCdSFMhjwFYHULdSovG7FarEvyPi4Zn_MTryxMFflslAvWU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQDOm5Ey1LB736HaNHhJNxMJC8OSwK173fVfHnubYaAyHQ&oe=6A682522
CyLkVZLrVMJ,https://www.instagram.com/reel/CyLkVZLrVMJ/,clips,2023-10-09T14:05:11.000Z,1696860311,,5707,235,,"A linguagem corporal é essencial em um video para tornar ele interessante, confiável e coerente.  Eu preparei 4 passos que eu uso em TODOS os meus vídeos, e está disponível no Trello do desafio com vários exemplos!  Para ter acesso, basta escrever CRIATIVIDADE:",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503306097_1422748545807214_7925168425477955399_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzIwOTgxODk1OTI1NDQ3NTUyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=9deJvibmr1gQ7kNvwGjG4ge&_nc_oc=AdqJnMBvJmLWiY7OPjvmde0y1y1ns7ehFAPK8p4qF-jaom6baxD_E7xYhg-coR6emsc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQDUj4rGu1fol7Z3vc5Esd4Txa0c9_OVOQpkYOc8WtV9bw&oe=6A682152
CyJCmVKreNn,https://www.instagram.com/reel/CyJCmVKreNn/,clips,2023-10-08T14:39:15.000Z,1696775955,,10036,193,,"Gatilhos Mentais funcionam? 🙃 Para aprender a transformar conteúdo em dinheiro, torne-se aluno antes que o preço aumente. ⚡️",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/501245238_700337269276500_4331992218848789769_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzIwOTEwNzYzOTYzOTA3MzYzOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=aehRbs0NiVgQ7kNvwGYw2Oq&_nc_oc=AdrgTvRLahmOMXBGJOgPVwMTbty7bVoVYHpKLDb2gf2CO1CTYp77Jcwvsm8i1w2zMns&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQB2kBD2Qq6Ze7IO6hSwQ-6WKDkn7HJntwSyjZLThPcJYg&oe=6A67F912
CyGcZQfrrsa,https://www.instagram.com/reel/CyGcZQfrrsa/,clips,2023-10-07T14:19:53.000Z,1696688393,,48647,3720,,"Ninguém gosta de gente chata. Muito menos vídeo chato.  Para descobrir as formas que usamos para deixar vídeos dinâmicos, basta ler o card do Trello de hoje!  Para isso, escreva DINÂMICO que te mostramos como participar do desafio!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/491441554_1217523959966453_6636001090800033536_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzIwODM3NjY2NTU0ODcwMDQ0Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=BBB1mHSBz84Q7kNvwGFol4M&_nc_oc=AdrOzVvNz5InDVfSG_N5nVe8eEpDWQZ81T9atXqbs7zzPvbCbpMUKarspwvnf4Mj-DQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQB1nTOdEX8XEvaDZ1FMtcBTHBiPLGssSWifLkVGpzBm6g&oe=6A680D1F
CyD5TZBLTiD,https://www.instagram.com/reel/CyD5TZBLTiD/,clips,2023-10-06T14:41:50.000Z,1696603310,,8993,740,,"Polêmicas funcionam. Eu e o João Menna sabemos muito bem disso.  A mente humana adora estar por dentro de assuntos polêmicos por vários motivos psicológicos…  Se você quer entender como isso funciona e descobrir formas de usar polêmicas de forma inteligente, basta acessar o Trello do desafio.  Escreva “Polêmica” nos comentários que eu te mostro o caminho.",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503203864_1258647615994953_7825828952247807232_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzIwNzY1OTM4MDgwMjQwMjQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=4aNXcujPs64Q7kNvwGtC-sC&_nc_oc=Adr6F5HxR55mVeoP78PnJzmIDIz3YWo8zV4u4Yntc8PB-ScLs5Sze7sg-j7a5RodhtY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQBudh9RwdbU-exEgKjDVOpqtaC-1QhGcj1O2TmXoYfviw&oe=6A6802CB
CyBRSw5rwDk,https://www.instagram.com/reel/CyBRSw5rwDk/,clips,2023-10-05T14:14:12.000Z,1696515252,,11112,705,,"Se identificação é a palavra da internet, DIÁLOGOS são quase um hack para gerar identificação.  Para entender como aplicar na prática, corre pro TRELLO DO DESAFIO e veja também inúmeros exemplos.  Escreva CRIATIVIDADE para participar:",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503290081_706832178756635_5298369019633925111_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzIwNjkyMDQ2NTkxMzE1MTcxNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=nPfr_inM1EcQ7kNvwEYkOz_&_nc_oc=AdqRY7H5mxQiu6O8vfuMmYS8mhwdjWCaQ792LhKAZD_qGJcMBM5YgKpCTMNODh29GaI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=Kp6GeBz-gFfEfdWIBw7yTw&_nc_ss=7a22e&oh=00_AQCT2sxFByAcl3iQoIcIPyMqFHs1JiuHO0GGEK71j3SkXw&oe=6A68034E
Cx_k6lPr5uM,https://www.instagram.com/reel/Cx_k6lPr5uM/,clips,2023-10-04T22:49:22.000Z,1696459762,,3822,247,,Permita-se ser iniciante; Ninguém começa sendo excelente. E se quiser um concelho: esteja em comunidade - esse é o ÚNICO atalho. 🤍,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/502737934_1328515824921411_8307003389241203433_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzIwNjQ0MzgxNTEwNjc0NzI3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=Gx6fN8cdhooQ7kNvwHL9hd2&_nc_oc=Adp11wd-N7d93IpP00NQCaf-Jts2T0IlzRdk6Xs2N0uh_UFe0z2f80QvB9hw2woHQVk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=k95PHV1B5gk6MttmtRl-Tg&_nc_ss=7a22e&oh=00_AQAOhVQ1U3nNJzj-BydbIgrOGsWV41SIyTaY3VUdKG6vwg&oe=6A681F24
Cx-wH5fLLYd,https://www.instagram.com/reel/Cx-wH5fLLYd/,clips,2023-10-04T14:42:40.000Z,1696430560,,13670,454,,"Chame atenção ou morra!! ❌ Se você não fizer o seu público parar no começo do seu vídeo, eles nunca chegarão até o final.  Nesse vídeo eu já te dou uma boa ideia de como começar a fazer isso, mas existem formas infinitas.  Para aprender melhor como fazer isso, temos uma aula completa na Criadores do Futuro, nossa comunidade de storytelling e criatividade.  Para fazer parte escrava “CRIADORES” que eu te explico como.",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503469947_677552278430098_1422162054898479182_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzIwNjIxMTYzMzcyOTU0OTg1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=JEkHeemy_KIQ7kNvwGnY3im&_nc_oc=AdosJmm6Y1CH_dfH9vXsn9RxCpPwxXU6MiEqNDv8EL9L5gxvYi_uhCXYGBU4xeY3KH4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=k95PHV1B5gk6MttmtRl-Tg&_nc_ss=7a22e&oh=00_AQArTM-Gctqz4tlmwPRUwHrVPoqcPrmm9NkWoQX2butb5w&oe=6A67F40F
Cx8I4zerR1a,https://www.instagram.com/reel/Cx8I4zerR1a/,clips,2023-10-03T14:17:10.000Z,1696342630,,7980,811,,"O Olhar do Criador é um exercício de criatividade que vai te obrigar a olhar pro mundo por outra perspectiva.  A partir dai você começa a ter ideias que ninguém teve antes, porque ninguém viveu a vida que você viveu, portanto dificilmente alguém vai conseguir criar como você.  Comente CRIADOR para ter outros exemplos de como aplicar!",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/498157882_999813405690250_4977938781862719787_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzIwNTQ3NjEyMjcxOTIzMTMyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=F83H0rJ9cccQ7kNvwFlJptO&_nc_oc=AdofmaGuaKh8004161ZXEgptLheXuwSVYZlifGlcZk3CjEsVNN1qMCrvusR82Zpd5_A&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=k95PHV1B5gk6MttmtRl-Tg&_nc_ss=7a22e&oh=00_AQCTXmlOzdHPHd8L3TrpKWET3nVJv6cRtkiIuwiksNCpHw&oe=6A6800E7
Cx5jNZsrzIq,https://www.instagram.com/reel/Cx5jNZsrzIq/,clips,2023-10-02T14:14:11.000Z,1696256051,,3251,469,,"Se você acerta na escolha do TEMA, as chances do seu conteúdo funcionar já sobem pra mais de 50%!  Os TEMAS UNIVERSAIS são tópicos ou ideias que transcendem fronteiras culturais, geográficas e temporais, logo, todo mundo tem uma certa conexão emocional com o tema.  Escreva CRIATIVIDADE para ter acesso à lista de temas e a posts de referência:",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/491433704_714710454448070_4645335512174413201_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzIwNDc0NzQ2MjQyNTEyOTUxNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=rt2Jv7NUWGYQ7kNvwEWc7x7&_nc_oc=AdprmAoz4Il5HBE4g2jpCLX04tO3DD7QDC6ncrQX78gMP0dy2MKfmO_acwUEiD6BWMg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=k95PHV1B5gk6MttmtRl-Tg&_nc_ss=7a22e&oh=00_AQDEidTgPHhuDo4HvplBEw0U5FG1jj1a_-WRHPU4y8JOWQ&oe=6A67FEDD
Cx30Ny5PWeo,https://www.instagram.com/reel/Cx30Ny5PWeo/,clips,2023-10-01T22:03:57.000Z,1696197837,,11111,1941,,"Em um feed repleto de conteúdo igual, um ângulo inusitado pode parar a rolagem simplesmente pela quadra de padrão!  No Trello do desafio já tem uma explicação detalhada de como aplicar, junto com vários link de vídeos que usaram ângulos para você se inspirar.  Comente DESAFIO para fazer parte desse movimento!",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/500690225_1055722423320654_8332530391436740298_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzIwNDI1OTMwNjMxNjU4ODk2OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=PVnz-mzt5W8Q7kNvwExGVDq&_nc_oc=AdrbQl-TNXwrKeTgaP_ER97azUrC5ElFJSQP0UbdjQLvf7Zq3SbqOrTFf2iDpBSf8FQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=k95PHV1B5gk6MttmtRl-Tg&_nc_ss=7a22e&oh=00_AQCAl-hE8EP1lo8Q_VleU5cprVPIhNR8ofduLj957A4jhg&oe=6A67FAF5
Cx3WSCVLG77,https://www.instagram.com/reel/Cx3WSCVLG77/,clips,2023-10-01T17:37:54.000Z,1696181874,,6341,4286,,"Seja bem vindo ao Desafio #FormatoCriativo, por 32 vamos viver uma jornada de criatividade e impacto.  Vamos juntos? Escreva “DESAFIO” nos comentários:",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/499860748_726736913111893_4275929209992290107_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzIwNDEyNzY1NjM3MzkzOTk2Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=1zKjx2hrTZcQ7kNvwGwL0qM&_nc_oc=AdpwHFk0mEu0gn_4eIyyejlA_2y0ukfZxoF7FXp32qpFbPYYDPJBTV_Ak6VWoxN-L_0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=k95PHV1B5gk6MttmtRl-Tg&_nc_ss=7a22e&oh=00_AQAuMnwqoiK3Cq3z5x-ESgrmleCr4uSsebM2gLCuo_tEqQ&oe=6A680E56
